order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered
1057689,Rush Ct East,2023-07-17,2023-08-31,22
1057697,Rush Gateway,2023-07-17,2023-08-14,8
1057701,Rush Wisconsin West,2023-07-17,2023-08-14,16
1057703,Rush Southwest Virginia,2023-07-17,2023-08-14,7
1057704,Rush Virginia,2023-07-17,2023-08-16,14
1057705,Rush Mississippi,2023-07-17,2023-08-14,15
1057706,Rush Florida,2023-07-17,2023-08-02,4
1057711,Rush Maryland,2023-07-17,2023-08-14,9
1057716,Rush Idaho,2023-07-17,2023-08-14,9
1057717,Rush Mississippi,2023-07-17,2023-08-14,10
1057720,Rush Mississippi,2023-07-17,2023-08-14,15
1057721,Rush Ct West,2023-07-17,2023-08-30,12
1057722,Rush Ct Select,2023-07-17,2023-08-30,11
1057725,Rush Coastal Bayside,2023-07-17,2023-08-15,11
1057729,Rush Virginia,2023-07-17,2023-08-17,11
1057730,Rush Southwest Missouri,2023-07-17,2023-08-15,14
1057732,Rush La Krewe Lafayette,2023-07-17,2023-08-16,8
1057735,Rush Kansas Wichita,2023-07-17,2023-08-14,6
1057741,Rush Mississippi,2023-07-17,2023-08-21,11
1057746,Rush Minnesota,2023-07-17,2023-08-16,6
1057747,Rush Florida,2023-07-17,2023-08-01,4
1057748,Rush Amarillo,2023-07-17,2023-08-10,1
1057750,Rush Minnesota,2023-07-17,2023-08-22,16
1057753,Rush Kansas,2023-07-17,2023-08-17,14
1057757,Rush Ac Delray,2023-07-17,2023-08-17,7
1057758,Rush Wisconsin West,2023-07-17,2023-08-17,6
1057759,Rush Kansas Wichita,2023-07-17,2023-08-17,11
1057760,Rush La Krewe Lafayette,2023-07-17,2023-08-18,16
1057764,Rush La Krewe Lafayette,2023-07-17,2023-08-18,9
1057765,Rush Delmarva,2023-07-17,2023-08-21,10
1057770,Rush Tennessee Lobos,2023-07-17,2023-08-17,9
1057774,Rush Tennessee Lobos,2023-07-17,2023-08-18,8
1057776,Rush Virginia,2023-07-17,2023-08-16,9
1057779,Rush Florida,2023-07-17,2023-08-16,8
1057783,Rush Pennsylvania,2023-07-17,2023-08-17,20
1057785,Rush Quad Cities,2023-07-17,2023-08-18,19
1057789,Rush Virginia,2023-07-17,2023-08-17,13
1057794,Rush Virginia,2023-07-17,2023-08-17,10
1057795,Rush Wisconsin,2023-07-17,2023-08-17,11
1057800,Rush Ct West,2023-07-17,2023-09-01,12
1057803,Rush Ct East,2023-07-17,2023-08-31,15
1057805,Rush Lfa,2023-07-17,2023-08-17,6
1057807,Rush Wisconsin,2023-07-17,2023-08-17,14
1057810,Rush La Krewe Lafayette,2023-07-17,2023-08-16,8
1057813,Rush Lfa,2023-07-17,2023-08-17,6
1057816,Rush Fremont,2023-07-17,2023-08-15,12
1057819,Rush Kansas Wichita,2023-07-17,2023-08-18,9
1057823,Rush Bluffton,2023-07-17,2023-08-18,13
1057831,Rush Lfa,2023-07-17,2023-09-19,6
1057834,Rush Mississippi,2023-07-17,2023-08-17,8
1057836,Rush Maryland,2023-07-17,2023-08-16,13
1057838,Rush Ny Select,2023-07-17,2023-09-06,13
1057840,Rush Iowa,2023-07-17,2023-08-15,8
1057843,Rush Ct Select,2023-07-17,2023-09-01,12
1057846,Rush Ny Albany,2023-07-17,2023-08-29,15
1057859,Rush Ac Delray,2023-07-17,2023-08-15,9
1057862,Rush Idaho,2023-07-17,2023-08-15,9
1057869,Rush Tennessee Lobos,2023-07-17,2023-08-01,2
1057871,Rush Calico Hawks,2023-07-17,2023-08-23,6
1057881,Rush Mississippi,2023-07-17,2023-08-02,1
1057885,Rush Delmarva,2023-07-17,2023-08-21,17
1057891,Rush Kansas,2023-07-17,2023-08-16,18
1057892,Rush Delmarva,2023-07-17,2023-08-28,24
1057893,Rush Tennessee Lobos,2023-07-17,2023-08-15,6
1057894,Rush Florida,2023-07-17,2023-09-20,10
1057901,Rush Missouri,2023-07-17,2023-08-15,21
1057903,Rush Union Georgia,2023-07-17,2023-08-17,27
1057905,Rush Ct Select,2023-07-17,2023-08-24,12
1057906,Rush Tennessee Lobos,2023-07-17,2023-08-15,8
1057907,Rush Fremont,2023-07-17,2023-08-23,12
1057911,Rush Star Cincinnati,2023-07-17,2023-08-16,11
1057913,Rush Lvu,2023-07-17,2023-09-22,17
1057920,Rush Ct Select,2023-07-17,2023-09-12,24
1057922,Rush Virginia,2023-07-17,2023-08-15,9
1057928,Rush Chicago Oswego,2023-07-17,2023-08-16,9
1057932,Rush Ct Select,2023-07-17,2023-08-25,13
1057935,Rush Lvu,2023-07-17,2023-08-21,13
1057938,Rush La Krewe Lafayette,2023-07-17,2023-08-29,30
1057940,Rush Ct East,2023-07-17,2023-08-30,9
1057944,Rush Ct East,2023-07-17,2023-07-27,2
1057945,Rush Kansas,2023-07-17,2023-08-21,11
1057946,Rush Gateway,2023-07-17,2023-08-21,14
1057949,Rush Amarillo,2023-07-17,2023-08-23,8
1057953,Rush Colorado,2023-07-17,2023-08-15,5
1057954,Rush Quad Cities,2023-07-17,2023-08-18,13
1057957,Rush Ny Syracuse,2023-07-17,2023-08-25,13
1057959,Rush La Krewe Lafayette,2023-07-17,2023-09-04,18
1057967,Rush Wisconsin,2023-07-17,2023-09-29,12
1057970,Rush Pensacola Fc,2023-07-17,2023-08-21,9
1057976,Rush Missouri,2023-07-17,2023-08-21,5
1057978,Rush Florida,2023-07-17,2023-08-22,12
1057980,Rush North Denver,2023-07-17,2023-08-22,12
1057983,Rush Iowa,2023-07-17,2023-08-21,6
1057986,Rush La Krewe Lafayette,2023-07-17,2023-08-31,8
1057992,Rush Kansas,2023-07-17,2023-08-22,12
1057993,Rush Idaho,2023-07-17,2023-08-21,10
1058001,Rush Ct Select,2023-07-17,2023-08-28,22
1058005,Rush Virginia,2023-07-17,2023-08-21,9
1058009,Rush Minnesota,2023-07-17,2023-08-29,7
1058016,Rush Alabama,2023-07-17,2023-08-28,5
1058033,Rush Kansas,2023-07-17,2023-08-22,13
1058047,Rush Tennessee Lobos,2023-07-17,2023-08-15,8
1058048,Rush Lvu,2023-07-17,2023-08-17,13
1058055,Rush Lvu,2023-07-17,2023-08-21,16
1058058,Rush Delmarva,2023-07-17,2023-08-21,9
1058063,Rush Star Cincinnati,2023-07-17,2023-08-18,9
1058067,Rush Colorado,2023-07-17,2023-08-22,12
1058069,Rush Northern Colorado,2023-07-17,2023-08-23,5
1058070,Rush Fremont,2023-07-17,2023-08-22,12
1058071,Rush Lvu,2023-07-17,2023-08-17,17
1058073,Rush Lvu,2023-07-17,2023-09-18,13
1058076,Rush Star Cincinnati,2023-07-17,2023-08-15,7
1058078,Rush Virginia,2023-07-17,2023-08-21,8
1058080,Rush Ct East,2023-07-17,2023-09-01,8
1058083,Rush Ny Syracuse,2023-07-17,2023-08-22,12
1058087,Rush Tennessee Lobos,2023-07-17,2023-08-21,7
1058093,Rush Gateway,2023-07-17,2023-08-21,13
1058106,Rush Missouri,2023-07-17,2023-08-21,15
1058108,Rush Ct East,2023-07-17,2023-08-30,9
1058117,Rush Florida,2023-07-17,2023-08-02,4
1058118,Rush Massachusetts,2023-07-17,2023-08-18,14
1058124,Rush Florida,2023-07-17,2023-08-02,4
1058126,Rush Fremont,2023-07-17,2023-08-22,12
1058127,Rush Star Cincinnati,2023-07-17,2023-08-15,16
1058129,Rush Ny Albany,2023-07-17,2023-09-15,13
1058130,Rush Colorado,2023-07-17,2023-08-22,15
1058132,Rush Iowa,2023-07-17,2023-08-21,8
1058138,Rush Ct West,2023-07-17,2023-08-25,13
1058141,Rush Idaho,2023-07-17,2023-08-21,11
1058144,Rush Delmarva,2023-07-17,2023-08-21,8
1058148,Rush Ct East,2023-07-17,2023-08-30,10
1058150,Rush Lvu,2023-07-17,2023-08-17,14
1058153,Rush Colorado,2023-07-17,2023-08-22,12
1058154,Rush Wisconsin West,2023-07-17,2023-08-21,6
1058158,Rush Bluffton,2023-07-17,2023-08-21,14
1058159,Rush Pikes Peak,2023-07-17,2023-08-22,10
1058160,Rush Hawaii,2023-07-17,2023-09-01,8
1058162,Rush La Krewe Lafayette,2023-07-17,2023-08-26,12
1058164,Rush Ct Select,2023-07-17,2023-08-24,12
1058169,Rush Fremont,2023-07-17,2023-08-22,12
1058183,Rush Ct Select,2023-07-17,2023-08-24,12
1058184,Rush Delmarva,2023-07-17,2023-08-22,14
1058191,Rush Mississippi,2023-07-17,2023-08-21,6
1058197,Rush Coastal Perdido,2023-07-17,2023-08-22,12
1058202,Rush Southwest Missouri,2023-07-17,2023-08-22,13
1058204,Rush Ct East,2023-07-17,2023-08-31,7
1058207,Rush Star Cincinnati,2023-07-17,2023-08-16,8
1058208,Rush Minnesota,2023-07-17,2023-08-22,6
1058212,Rush North Denver,2023-07-17,2023-07-27,1
1058214,Rush Mississippi,2023-07-17,2023-08-22,8
1058220,Rush California,2023-07-17,2023-08-22,12
1058221,Rush Minnesota,2023-07-17,2023-09-05,6
1058224,Rush Iowa,2023-07-17,2023-08-21,17
1058225,Rush Kansas Wichita,2023-07-17,2023-08-22,6
1058231,Rush Florida,2023-07-17,2023-08-17,14
1058232,Rush Delmarva,2023-07-17,2023-08-22,8
1058236,Rush Missouri,2023-07-17,2023-08-22,6
1058238,Rush Gateway,2023-07-17,2023-08-22,8
1058239,Rush Florida,2023-07-17,2023-08-02,4
1058242,Rush La Krewe Lafayette,2023-07-17,2023-09-04,16
1058243,Rush Iowa,2023-07-17,2023-08-02,4
1058245,Rush Wisconsin,2023-07-17,2023-08-18,9
1058246,Rush Massachusetts,2023-07-17,2023-08-18,14
1058247,Rush Chicago Oswego,2023-07-17,2023-08-22,18
1058251,Rush Missouri,2023-07-17,2023-08-21,14
1058261,Rush Wisconsin,2023-07-17,2023-08-21,7
1058269,Rush Mississippi,2023-07-17,2023-08-21,6
1058274,Rush Idaho,2023-07-17,2023-08-23,13
1058275,Rush Virginia,2023-07-17,2023-08-21,9
1058279,Rush Colorado,2023-07-17,2023-08-02,2
1058289,Rush Colorado,2023-07-17,2023-08-22,12
1058291,Rush Minnesota,2023-07-17,2023-08-21,6
1058293,Rush Florida,2023-07-17,2023-08-21,8
1058296,Rush Lvu,2023-07-17,2023-08-25,1
1058297,Rush Idaho,2023-07-17,2023-08-21,11
1058298,Rush Lfa,2023-07-17,2023-08-22,9
1058299,Rush Iowa,2023-07-17,2023-07-27,1
1058306,Rush Ct East,2023-07-17,2023-09-05,11
1058311,Rush Kansas,2023-07-17,2023-08-22,11
1058312,Rush Ct East,2023-07-17,2023-08-25,13
1058314,Rush Idaho,2023-07-17,2023-08-24,9
1058315,Rush Delmarva,2023-07-17,2023-09-14,11
1058316,Rush Virginia,2023-07-17,2023-08-01,4
1058318,Rush La Krewe Lafayette,2023-07-17,2023-08-22,10
1058319,Rush Gateway,2023-07-17,2023-08-17,4
1058323,Rush Ct East,2023-07-17,2023-09-01,14
1058328,Rush Pikes Peak,2023-07-17,2023-08-21,20
1058330,Rush California,2023-07-17,2023-08-18,7
1058332,Rush La Krewe Lafayette,2023-07-17,2023-09-04,24
1058340,Rush Ct Select,2023-07-17,2023-08-31,21
1058342,Rush Fremont,2023-07-17,2023-08-21,12
1058351,Rush Ac Delray,2023-07-17,2023-08-02,4
1058353,Rush Ny Albany,2023-07-17,2023-08-23,15
1058355,Rush Quad Cities,2023-07-17,2023-08-21,8
1058358,Rush Missouri,2023-07-17,2023-07-28,3
1058362,Rush Northern Colorado,2023-07-17,2023-08-02,4
1058367,Rush Delmarva,2023-07-17,2023-08-22,8
1058369,Rush Kansas Wichita,2023-07-17,2023-08-21,7
1058370,Rush Wisconsin,2023-07-17,2023-08-21,7
1058378,Rush Lvu,2023-07-17,2023-08-17,13
1058379,Rush Fremont,2023-07-17,2023-08-22,12
1058383,Rush Idaho,2023-07-17,2023-08-22,12
1058387,Rush Kansas,2023-07-17,2023-08-22,11
1058388,Rush Emerald Coast United,2023-07-17,2023-10-05,28
1058391,Rush Virginia,2023-07-17,2023-08-21,11
1058397,Rush Bluffton,2023-07-17,2023-08-22,12
1058402,Rush Lfa,2023-07-17,2023-08-21,6
1058404,Rush Lvu,2023-07-17,2023-08-21,15
1058408,Rush Kansas Wichita,2023-07-17,2023-08-22,20
1058410,Rush Idaho,2023-07-17,2023-08-22,11
1058411,Rush Mississippi,2023-07-17,2023-08-21,21
1058415,Rush Iowa,2023-07-17,2023-08-02,2
1058420,Rush Missouri,2023-07-17,2023-08-21,8
1058421,Rush Union Georgia,2023-07-17,2023-08-21,5
1058434,Rush Missouri,2023-07-17,2023-08-21,12
1058439,Rush Ny Select,2023-07-17,2023-08-29,20
1058442,Rush Union Georgia,2023-07-17,2023-08-02,4
1058448,Rush Missouri,2023-07-17,2023-08-21,5
1058458,Rush Amarillo,2023-07-17,2023-08-21,6
1058459,Rush Missouri,2023-07-17,2023-08-21,11
1058461,Rush Hawaii,2023-07-17,2023-08-28,7
1058465,Rush Ct East,2023-07-17,2023-08-25,11
1058467,Rush Lvu,2023-07-17,2023-08-22,17
1058468,Rush Ct Select,2023-07-17,2023-08-25,10
1058470,Rush Chicago North,2023-07-17,2023-08-21,9
1058471,Rush Missouri,2023-07-17,2023-08-25,14
1058473,Rush Wisconsin West,2023-07-17,2023-08-24,6
1058478,Rush Kansas Wichita,2023-07-17,2023-08-24,11
1058481,Rush North Denver,2023-07-17,2023-08-25,12
1058484,Rush New Mexico,2023-07-17,2023-08-25,14
1058488,Rush Gateway,2023-07-17,2023-08-25,8
1058492,Rush Ny Select,2023-07-17,2023-08-28,13
1058502,Rush Chicago Oswego,2023-07-17,2023-08-25,9
1058503,Rush Idaho,2023-07-17,2023-08-24,11
1058509,Rush Missouri,2023-07-17,2023-08-24,9
1058519,Rush Missouri,2023-07-17,2023-08-24,7
1058520,Rush Florida,2023-07-17,2023-09-18,6
1058523,Rush Lvu,2023-07-17,2023-09-01,19
1058531,Rush Ny Syracuse,2023-07-17,2023-08-29,13
1058537,Rush Missouri,2023-07-17,2023-08-24,9
1058541,Rush Ny Albany,2023-07-17,2023-09-20,12
1058550,Rush Ct Select,2023-07-17,2023-09-11,26
1058559,Rush Ac Delray,2023-07-17,2023-08-24,18
1058560,Rush Ct East,2023-07-17,2023-08-29,14
1058561,Rush Chicago North,2023-07-17,2023-08-28,9
1058563,Rush Quad Cities,2023-07-17,2023-08-28,11
1058565,Rush Northern Colorado,2023-07-17,2023-08-24,9
1058566,Rush Kansas Wichita,2023-07-17,2023-08-24,6
1058568,Rush Missouri,2023-07-17,2023-08-24,5
1058572,Rush Chicago North,2023-07-17,2023-08-25,10
1058584,Rush Ct Select,2023-07-17,2023-08-24,12
1058590,Rush La Krewe Lafayette,2023-07-17,2023-08-29,9
1058598,Rush Hawaii,2023-07-17,2023-08-24,12
1058599,Rush Northern Colorado,2023-07-17,2023-08-02,4
1058608,Rush Mississippi,2023-07-17,2023-08-29,2
1058609,Rush Amarillo,2023-07-17,2023-09-06,7
1058610,Rush Star Cincinnati,2023-07-17,2023-08-18,20
1058614,Rush Wisconsin,2023-07-17,2023-08-24,7
1058615,Rush Kansas Wichita,2023-07-17,2023-08-28,6
1058624,Rush Missouri,2023-07-17,2023-09-05,5
1058627,Rush Mississippi,2023-07-17,2023-08-22,12
1058629,Rush Fremont,2023-07-17,2023-08-22,12
1058632,Rush Chicago South,2023-07-17,2023-08-24,9
1058635,Rush Virginia,2023-07-17,2023-08-21,7
1058638,Rush Mississippi,2023-07-17,2023-08-21,12
1058640,Rush Chicago Oswego,2023-07-17,2023-07-27,3
1058647,Rush Star Cincinnati,2023-07-17,2023-08-16,7
1058648,Rush Idaho,2023-07-17,2023-08-02,4
1058649,Rush Wisconsin West,2023-07-17,2023-08-22,18
1058663,Rush Fremont,2023-07-17,2023-08-22,12
1058666,Rush Mississippi,2023-07-17,2023-08-21,12
1058668,Rush Missouri,2023-07-17,2023-08-21,6
1058673,Rush Union Georgia,2023-07-17,2023-08-21,9
1058674,Rush Idaho,2023-07-17,2023-08-21,9
1058677,Rush Quad Cities,2023-07-17,2023-08-21,8
1058681,Rush Missouri,2023-07-17,2023-08-22,17
1058684,Rush Virginia,2023-07-17,2023-08-18,9
1058685,Rush Hillsboro,2023-07-17,2023-08-21,9
1058689,Rush Idaho,2023-07-17,2023-08-02,4
1058691,Rush Fremont,2023-07-17,2023-08-21,12
1058692,Rush Virginia,2023-07-17,2023-08-22,13
1058697,Rush Southwest Missouri,2023-07-17,2023-08-22,20
1058700,Rush Iowa,2023-07-17,2023-08-02,1
1058705,Rush Southwest Missouri,2023-07-17,2023-08-22,13
1058706,Rush Ny Albany,2023-07-17,2023-08-02,1
1058709,Rush Union Georgia,2023-07-17,2023-08-18,9
1058713,Rush Tennessee Lobos,2023-07-17,2023-08-29,12
1058714,Rush Ny Select,2023-07-17,2023-09-01,12
1058720,Rush Ny Syracuse,2023-07-17,2023-08-24,13
1058722,Rush Iowa South,2023-07-17,2023-08-23,8
1058725,Rush Hawaii,2023-07-17,2023-08-21,12
1058729,Rush Ny Albany,2023-07-17,2023-08-24,18
1058731,Rush Pikes Peak,2023-07-17,2023-08-30,12
1058739,Rush Idaho,2023-07-17,2023-08-25,23
1058744,Rush Ct West,2023-07-17,2023-08-24,12
1058748,Rush Delmarva,2023-07-17,2023-08-21,20
1058750,Rush Missouri,2023-07-17,2023-08-24,7
1058751,Rush Kansas,2023-07-17,2023-08-21,16
1058754,Rush Southwest Missouri,2023-07-17,2023-09-12,11
1058757,Rush Tennessee Lobos,2023-07-17,2023-08-25,8
1058759,Rush Fremont,2023-07-17,2023-08-25,12
1058762,Rush Ny Albany,2023-07-17,2023-08-25,16
1058763,Rush Ct Select,2023-07-17,2023-08-03,2
1058766,Rush North Carolina,2023-07-17,2023-08-18,6
1058770,Rush Southwest Missouri,2023-07-17,2023-08-25,12
1058771,Rush Tennessee Lobos,2023-07-17,2023-08-28,12
1058773,Rush Delmarva,2023-07-17,2023-08-22,22
1058787,Rush Hawaii,2023-07-17,2023-08-29,14
1058789,Rush Idaho,2023-07-17,2023-08-21,9
1058793,Rush Iowa North,2023-07-17,2023-08-18,5
1058795,Rush Tennessee Lobos,2023-07-17,2023-08-18,12
1058796,Rush Ny Select,2023-07-17,2023-08-25,12
1058797,Rush Bluffton,2023-07-17,2023-08-24,13
1058799,Rush South Texas,2023-07-17,2023-08-21,12
1058800,Rush Hillsboro,2023-07-17,2023-08-18,9
1058801,Rush Virginia,2023-07-17,2023-08-23,19
1058805,Rush Ny Syracuse,2023-07-17,2023-08-23,12
1058810,Rush Chicago North,2023-07-17,2023-08-25,10
1058813,Rush Wisconsin West,2023-07-17,2023-09-06,11
1058815,Rush Wisconsin West,2023-07-17,2023-08-21,13
1058818,Rush Iowa,2023-07-17,2023-08-21,10
1058827,Rush Tennessee Lobos,2023-07-17,2023-08-21,11
1058829,Rush Idaho,2023-07-17,2023-08-18,9
1058836,Rush Idaho,2023-07-17,2023-08-23,17
1058839,Rush Gateway,2023-07-17,2023-09-15,14
1058843,Rush Pikes Peak,2023-07-17,2023-08-22,15
1058849,Rush Fremont,2023-07-17,2023-08-21,24
1058850,Rush Ac Delray,2023-07-17,2023-08-21,34
1058852,Rush Massachusetts,2023-07-17,2023-08-21,20
1058860,Rush Virginia,2023-07-17,2023-08-02,4
1058863,Rush Wisconsin West,2023-07-17,2023-08-21,13
1058866,Rush San Jose,2023-07-17,2023-08-22,10
1058868,Rush Kansas Wichita,2023-07-17,2023-08-18,8
1058871,Rush Ct West,2023-07-17,2023-08-28,14
1058877,Rush Wisconsin,2023-07-17,2023-08-22,16
1058878,Rush Star Cincinnati,2023-07-17,2023-08-17,15
1058882,Rush Ct Select,2023-07-17,2023-08-25,18
1058886,Rush Delmarva,2023-07-17,2023-08-25,8
1058892,Rush Wisconsin,2023-07-17,2023-08-21,7
1058897,Rush Hawaii,2023-07-17,2023-08-21,13
1058898,Rush Kansas Wichita,2023-07-17,2023-08-21,8
1058899,Rush La Krewe Lafayette,2023-07-17,2023-09-05,8
1058901,Rush Wisconsin,2023-07-17,2023-08-18,12
1058918,Rush Ny Syracuse,2023-07-17,2023-08-29,16
1058921,Rush Wisconsin West,2023-07-17,2023-08-21,7
1058922,Rush Delmarva,2023-07-17,2023-08-28,14
1058924,Rush Ct West,2023-07-17,2023-08-25,13
1058926,Rush Union Georgia,2023-07-17,2023-09-05,5
1058930,Rush Missouri,2023-07-17,2023-08-28,14
1058938,Rush Star Cincinnati,2023-07-17,2023-08-15,7
1058940,Rush Mississippi,2023-07-17,2023-08-25,6
1058954,Rush Mississippi,2023-07-17,2023-08-28,12
1058957,Rush Fremont,2023-07-17,2023-08-25,12
1058959,Rush Kansas,2023-07-17,2023-08-29,14
1058960,Rush Missouri,2023-07-17,2023-08-25,5
1058961,Rush Hawaii,2023-07-17,2023-08-25,10
1058963,Rush Maryland,2023-07-17,2023-08-22,10
1058965,Rush Lvu,2023-07-17,2023-08-28,21
1058966,Rush Wisconsin West,2023-07-17,2023-09-29,37
1058969,Rush Tennessee Lobos,2023-07-17,2023-08-25,6
1058971,Rush Lvu,2023-07-17,2023-08-31,15
1058973,Rush Florida,2023-07-17,2023-09-01,20
1058974,Rush Tennessee Lobos,2023-07-17,2023-08-25,8
1058983,Rush Union Georgia,2023-07-17,2023-08-03,4
1058984,Rush Ny Select,2023-07-17,2023-09-18,12
1058992,Rush Ct East,2023-07-17,2023-08-24,18
1058994,Rush Ny Select,2023-07-17,2023-08-25,13
1058996,Rush Star Cincinnati,2023-07-17,2023-08-15,7
1058997,Rush Florida,2023-07-17,2023-08-25,9
1059004,Rush Calico Hawks,2023-07-17,2023-08-31,6
1059009,Rush Pennsylvania,2023-07-17,2023-08-28,10
1059010,Rush Bluffton,2023-07-17,2023-08-25,8
1059015,Rush Kansas Wichita,2023-07-17,2023-09-14,10
1059016,Rush Star Cincinnati,2023-07-17,2023-08-15,7
1059020,Rush Southwest Missouri,2023-07-17,2023-08-28,12
1059021,Rush Star Cincinnati,2023-07-17,2023-08-15,7
1059025,Rush La Krewe Lafayette,2023-07-17,2023-09-07,9
1059027,Rush Ct East,2023-07-17,2023-08-31,14
1059030,Rush Florida,2023-07-17,2023-08-28,10
1059033,Rush Delmarva,2023-07-17,2023-08-02,2
1059037,Rush Wisconsin,2023-07-17,2023-08-28,10
1059039,Rush Bluffton,2023-07-17,2023-08-29,9
1059040,Rush Missouri,2023-07-17,2023-08-25,7
1059044,Rush Gateway,2023-07-17,2023-08-25,8
1059048,Rush Fremont,2023-07-17,2023-08-28,12
1059050,Rush Chicago Oswego,2023-07-17,2023-08-28,14
1059051,Rush Amarillo,2023-07-17,2023-08-25,6
1059052,Rush Florida,2023-07-17,2023-08-28,10
1059059,Rush Virginia,2023-07-17,2023-08-25,9
1059060,Rush Amarillo,2023-07-17,2023-08-28,7
1059062,Rush Idaho,2023-07-17,2023-08-28,12
1059066,Rush Hawaii,2023-07-17,2023-08-31,9
1059069,Rush Chicago West,2023-07-17,2023-08-29,14
1059070,Rush Iowa,2023-07-17,2023-08-03,4
1059071,Rush Virginia,2023-07-17,2023-08-25,9
1059073,Rush Mississippi,2023-07-17,2023-08-25,13
1059082,Rush Mississippi,2023-07-17,2023-08-28,12
1059084,Rush Mississippi,2023-07-17,2023-08-28,7
1059086,Rush Iowa South,2023-07-17,2023-09-05,2
1059092,Rush Iowa,2023-07-17,2023-08-28,9
1059096,Rush Union Georgia,2023-07-17,2023-08-25,9
1059101,Rush Wisconsin,2023-07-17,2023-08-25,9
1059106,Rush Wisconsin,2023-07-17,2023-08-29,5
1059108,Rush Quad Cities,2023-07-17,2023-08-25,16
1059110,Rush Union Georgia,2023-07-17,2023-08-01,4
1059111,Rush Ny Select,2023-07-17,2023-08-23,12
1059112,Rush Tennessee Lobos,2023-07-17,2023-08-28,11
1059113,Rush Southwest Missouri,2023-07-17,2023-08-25,11
1059114,Rush Ct West,2023-07-17,2023-08-29,14
1059118,Rush Southwest Missouri,2023-07-17,2023-08-28,12
1059120,Rush Idaho,2023-07-17,2023-08-29,17
1059122,Rush Amarillo,2023-07-17,2023-09-19,9
1059124,Rush Missouri,2023-07-17,2023-08-25,5
1059128,Rush Ct East,2023-07-17,2023-08-28,15
1059135,Rush Hawaii,2023-07-17,2023-08-02,3
1059137,Rush Minnesota,2023-07-17,2023-08-25,6
1059139,Rush Ct East,2023-07-17,2023-08-25,16
1059140,Rush New Mexico,2023-07-17,2023-08-28,7
1059141,Rush Iowa South,2023-07-17,2023-08-25,6
1059150,Rush Maryland,2023-07-17,2023-09-05,10
1059161,Rush Fremont,2023-07-17,2023-09-18,13
1059166,Rush Tennessee Lobos,2023-07-17,2023-08-25,6
1059170,Rush Ny Albany,2023-07-17,2023-08-29,13
1059172,Rush Ct Select,2023-07-17,2023-09-13,20
1059186,Rush Virginia,2023-07-17,2023-08-28,13
1059189,Rush Kansas,2023-07-17,2023-09-11,15
1059196,Rush Ct West,2023-07-17,2023-08-30,16
1059198,Rush Missouri,2023-07-17,2023-07-27,3
1059199,Rush Chicago West,2023-07-17,2023-08-28,9
1059200,Rush Mississippi,2023-07-17,2023-08-28,12
1059203,Rush Missouri,2023-07-17,2023-08-25,5
1059204,Rush Star Cincinnati,2023-07-17,2023-08-16,21
1059210,Rush San Jose,2023-07-17,2023-08-02,4
1059212,Rush La Krewe Lafayette,2023-07-17,2023-08-29,16
1059221,Rush Gateway,2023-07-17,2023-08-25,11
1059224,Rush Ny Select,2023-07-17,2023-08-25,15
1059229,Rush Southwest Virginia,2023-07-17,2023-08-25,6
1059232,Rush Chicago Oswego,2023-07-17,2023-08-25,10
1059240,Rush Ny Syracuse,2023-07-17,2023-08-23,15
1059246,Rush Missouri,2023-07-17,2023-08-28,8
1059252,Rush Idaho,2023-07-17,2023-08-25,11
1059258,Rush Tennessee Lobos,2023-07-17,2023-08-25,8
1059272,Rush Coastal Perdido,2023-07-17,2023-08-28,12
1059273,Rush Hawaii,2023-07-17,2023-09-06,8
1059279,Rush New Mexico,2023-07-17,2023-08-25,6
1059298,Rush Star Cincinnati,2023-07-17,2023-08-21,9
1059310,Rush Idaho,2023-07-17,2023-08-01,1
1059316,Rush Mississippi,2023-07-17,2023-08-25,6
1059322,Rush Ny Select,2023-07-17,2023-08-29,12
1059323,Rush Chicago West,2023-07-17,2023-08-28,11
1059325,Rush Kansas,2023-07-17,2023-08-25,13
1059327,Rush Kansas,2023-07-17,2023-08-30,10
1059330,Rush Idaho,2023-07-17,2023-08-28,10
1059331,Rush Lfa,2023-07-17,2023-08-25,27
1059333,Rush Atletico Nv,2023-07-17,2023-08-25,6
1059334,Rush West Texas,2023-07-17,2023-08-29,9
1059337,Rush Fremont,2023-07-17,2023-08-29,12
1059339,Rush Bluffton,2023-07-17,2023-08-25,7
1059343,Rush Mississippi,2023-07-17,2023-08-25,16
1059344,Rush Missouri,2023-07-17,2023-08-25,8
1059346,Rush Amarillo,2023-07-17,2023-08-25,8
