order_id,Club Name,First Order Date,Latest Ship Date,Total Products Ordered,Time to ship,,
1119655,Rush Gateway,2023-11-04,2023-11-08,5,4,,
1119660,Rush Kansas,2023-11-04,2023-11-09,9,5,,
1119661,Rush Missouri,2023-11-04,2023-11-09,1,5,,
1119665,Rush New Mexico,2023-11-04,2023-11-07,2,3,,
1119666,Rush Lvu,2023-11-04,2023-12-08,6,34,,
1119668,Rush Colorado,2023-11-04,2023-11-10,1,6,,
1119669,Rush Kansas Wichita,2023-11-04,2023-11-08,9,4,,
1119673,Rush Ny Rochester,2023-11-04,2023-11-08,8,4,,
1119675,Rush New Mexico,2023-11-05,2023-11-09,9,4,,
1119680,Rush Ny Select,2023-11-05,2023-11-08,2,3,,
1119683,Rush Florida,2023-11-05,2023-11-08,3,3,,
1119685,Rush Maryland,2023-11-05,2023-11-08,2,3,,
1119686,Rush Maryland,2023-11-05,2023-11-09,1,4,,
1119688,Rush Southern Maryland,2023-11-05,2023-11-08,2,3,,
1119689,Rush Colorado,2023-11-05,2023-12-21,3,46,,
1119694,Rush Ct East,2023-11-05,2023-11-09,6,4,,
1119700,Rush Chicago West,2023-11-05,2023-11-09,11,4,,
1119702,Rush Ny Albany,2023-11-05,2023-11-08,11,3,,
1119706,Rush Chicago Oswego,2023-11-05,2023-12-07,9,32,,
1119707,Rush Ct Select,2023-11-05,2023-11-07,1,2,,
1119715,Rush Ny Syracuse,2023-11-05,2023-11-08,4,3,,
1119718,Rush Pikes Peak,2023-11-05,2023-11-09,12,4,,
1119719,Rush Pennsylvania,2023-11-05,2023-11-08,2,3,,
1119721,Rush Pennsylvania,2023-11-05,2023-11-07,4,2,,
1119724,Rush California,2023-11-05,2023-11-10,1,5,,
1119730,Rush Missouri,2023-11-05,2023-11-09,2,4,,
1119732,Rush New Jersey Santos,2023-11-05,2023-11-08,10,3,,
1119741,Rush New Mexico,2023-11-05,2023-11-10,13,5,,
1119745,Rush Kansas Wichita,2023-11-05,2023-11-10,12,5,,
1119749,Rush Minnesota,2023-11-05,2023-11-08,6,3,,
1119761,Rush Ny Syracuse,2023-11-05,2023-11-08,5,3,,
1119770,Rush New Jersey Santos,2023-11-05,2023-11-09,12,4,,
1119771,Rush Chicago West,2023-11-05,2023-11-08,9,3,,
1119772,Rush Virginia,2023-11-05,2023-11-08,2,3,,
1119780,Rush New Mexico,2023-11-05,2023-11-09,8,4,,
1119781,Rush Star Cincinnati,2023-11-05,2023-11-08,8,3,,
1119783,Rush New Mexico,2023-11-05,2023-11-07,1,2,,
1119789,Rush Ny Select,2023-11-05,2023-11-13,1,8,,
1119796,Rush Kansas Wichita,2023-11-05,2023-11-08,6,3,,
1119798,Rush Canada,2023-11-05,2023-11-20,16,15,,
1119806,Rush New Jersey Santos,2023-11-05,2023-11-08,5,3,,
1119807,Rush Star Cincinnati,2023-11-05,2023-11-09,8,4,,
1119813,Rush Pennsylvania,2023-11-05,2023-11-08,1,3,,
1119819,Rush Wisconsin South East,2023-11-05,2023-11-15,2,10,,
1119824,Rush Gateway,2023-11-05,2023-11-09,13,4,,
1119831,Rush Virginia,2023-11-05,2023-11-17,3,12,,
1119832,Rush West Texas,2023-11-05,2023-11-14,2,9,,
1119835,Rush Tennessee Lobos,2023-11-05,2023-11-08,6,3,,
1119836,Rush Ct Select,2023-11-05,2023-11-10,13,5,,
1119837,Rush United Fc,2023-11-05,2023-12-14,2,39,,
1119842,Rush Canada,2023-11-05,2023-11-15,17,10,,
1119851,Rush United Fc,2023-11-05,2023-11-08,6,3,,
1119853,Rush Kansas Wichita,2023-11-05,2023-11-08,8,3,,
1119855,Rush North Carolina,2023-11-05,2023-11-08,3,3,,
1119857,Rush Pennsylvania,2023-11-05,2024-01-18,6,74,,
1119871,Rush Southern Maryland,2023-11-05,2023-11-08,8,3,,
1119874,Rush New Mexico,2023-11-05,2023-11-17,2,12,,
1119875,Rush Tennessee Lobos,2023-11-05,2023-11-15,1,10,,
1119878,Rush Ny Syracuse,2023-11-05,2023-11-13,1,8,,
1119879,Rush Maryland,2023-11-05,2024-01-23,5,79,,
1119880,Rush Minnesota,2023-11-05,2023-11-09,6,4,,
1119882,Rush Canada,2023-11-05,2023-11-09,16,4,,
1119883,Rush Gateway,2023-11-05,2023-11-15,2,10,,
1119884,Rush Missouri,2023-11-05,2024-01-10,5,66,,
1119888,Rush Gateway,2023-11-05,2023-11-16,2,11,,
1119889,Rush Canada,2023-11-05,2023-11-09,15,4,,
1119890,Rush Canada,2023-11-05,2023-11-20,17,15,,
1119894,Rush Florida,2023-11-05,2023-11-09,10,4,,
1119899,Rush Gateway,2023-11-05,2024-01-15,6,71,,
1119900,Rush Superior,2023-11-05,2023-11-09,17,4,,
1119912,Rush Ny Albany,2023-11-05,2024-01-12,5,68,,
1119916,Rush New Mexico,2023-11-05,2023-11-09,15,4,,
1119919,Rush Idaho,2023-11-05,2023-11-13,1,8,,
1119923,Rush New Mexico,2023-11-05,2023-11-09,8,4,,
1119931,Rush Pensacola Fc,2023-11-05,2023-11-15,2,10,,
1119939,Rush South Texas,2023-11-05,2023-11-09,10,4,,
1119942,Rush Chicago North,2023-11-05,2023-11-09,9,4,,
1119945,Rush Hawaii,2023-11-05,2023-11-07,2,2,,
1119947,Rush Canada,2023-11-05,2023-11-09,15,4,,
1119953,Rush Wisconsin,2023-11-05,2023-12-12,5,37,,
1119972,Rush California,2023-11-05,2023-12-28,7,53,,
1119974,Rush Csra,2023-11-05,2024-01-15,3,71,,
1119975,Rush Fremont,2023-11-06,2023-12-14,3,38,,
1119977,Rush Washington,2023-11-06,2023-11-15,1,9,,
1119981,Rush Alaska,2023-11-06,2023-11-09,2,3,,
1119982,Rush Wisconsin South East,2023-11-06,2023-11-10,24,4,,
1119988,Rush Virginia,2023-11-06,2023-11-14,1,8,,
1119989,Rush Csra,2023-11-06,2024-01-22,5,77,,
1119997,Rush Virginia,2023-11-06,2023-11-08,1,2,,
1120005,Rush Missouri,2023-11-06,2023-12-04,3,28,,
1120010,Rush Ny Syracuse,2023-11-06,2024-01-08,4,63,,
1120013,Rush Missouri,2023-11-06,2023-11-14,1,8,,
1120020,Rush Ct West,2023-11-06,2023-11-08,9,2,,
1120024,Rush Ny Syracuse,2023-11-06,2023-11-16,3,10,,
1120030,Rush Wisconsin South East,2023-11-06,2024-01-11,4,66,,
1120046,Rush Delmarva,2023-11-06,2023-11-10,2,4,,
1120047,Rush Iowa North,2023-11-06,2023-11-29,4,23,,
1120062,Rush Coastal Perdido,2023-11-06,2023-11-20,2,14,,
1120063,Rush Union Georgia,2023-11-06,2023-11-13,4,7,,
1120069,Rush Mississippi,2023-11-06,2023-11-08,2,2,,
1120073,Rush Union Georgia,2023-11-06,2023-11-07,2,1,,
1120078,Rush Pennsylvania,2023-11-06,2024-01-30,6,85,,
1120090,Rush United Fc,2023-11-06,2023-11-09,6,3,,
1120093,Rush Washington,2023-11-06,2023-11-14,4,8,,
1120107,Rush Northern Colorado,2023-11-06,2023-12-05,2,29,,
1120109,Rush Twin Cities,2023-11-06,2023-11-24,4,18,,
1120117,Rush United Fc,2023-11-06,2023-11-14,1,8,,
1120119,Rush Twin Cities,2023-11-06,2023-12-08,2,32,,
1120129,Rush Washington,2023-11-06,2023-11-07,1,1,,
1120131,Rush Missouri,2023-11-06,2023-11-08,5,2,,
1120137,Rush Southwest Missouri,2023-11-06,2023-12-15,1,39,,
1120149,Rush Ny Syracuse,2023-11-06,2023-11-13,1,7,,
1120150,Rush Minnesota,2023-11-06,2023-11-13,12,7,,
1120151,Rush Twin Cities,2023-11-06,2023-11-20,2,14,,
1120157,Rush Canada,2023-11-06,2023-11-20,17,14,,
1120161,Rush Ac Delray,2023-11-06,2023-11-13,6,7,,
1120183,Rush Ct West,2023-11-06,2023-11-14,13,8,,
1120186,Rush Pikes Peak,2023-11-06,2023-11-13,10,7,,
1120187,Rush Wisconsin,2023-11-06,2023-11-10,1,4,,
1120189,Rush Chicago Oswego,2023-11-06,2023-11-29,6,23,,
1120192,Rush Superior,2023-11-06,2023-11-17,7,11,,
1120205,Rush Ny Rochester,2023-11-06,2023-11-10,1,4,,
1120209,Rush Coastal Perdido,2023-11-06,2023-11-13,6,7,,
1120238,Rush Idaho,2023-11-06,2023-11-17,1,11,,
1120244,Rush Hawaii,2023-11-06,2023-11-17,15,11,,
1120247,Rush Ct West,2023-11-06,2023-11-17,10,11,,
1120260,Rush Ny Buffalo,2023-11-06,2023-11-20,2,14,,
1120263,Rush Ny Rochester,2023-11-06,2023-11-17,5,11,,
1120266,Rush Ct East,2023-11-06,2023-11-17,1,11,,
1120272,Rush Ct West,2023-11-06,2023-11-17,12,11,,
1120276,Rush Twin Cities,2023-11-06,2023-11-17,6,11,,
1120277,Rush Ny Select,2023-11-06,2023-11-17,15,11,,
1120280,Rush Missouri,2023-11-06,2023-11-17,1,11,,
1120281,Rush Twin Cities,2023-11-06,2023-12-12,1,36,,
1120286,Rush Idaho,2023-11-06,2023-11-20,1,14,,
1120288,Rush Ny Buffalo,2023-11-06,2023-11-17,16,11,,
1120291,Rush Ny Albany,2023-11-06,2023-11-17,9,11,,
1120296,Rush Minnesota,2023-11-06,2023-11-17,8,11,,
1120297,Rush Ct West,2023-11-06,2023-11-17,11,11,,
1120300,Rush Ct West,2023-11-06,2023-11-20,11,14,,
1120301,Rush Superior,2023-11-06,2023-11-17,2,11,,
1120307,Rush Tennessee Lobos,2023-11-06,2023-11-17,1,11,,
1120309,Rush Chicago North,2023-11-06,2023-11-17,7,11,,
1120311,Rush New Mexico,2023-11-06,2023-11-17,5,11,,
1120314,Rush Ny Rochester,2023-11-06,2023-11-21,12,15,,
1120318,Rush Kansas,2023-11-06,2023-11-20,12,14,,
1120319,Rush Minnesota,2023-11-06,2023-11-20,10,14,,
1120320,Rush Union Georgia,2023-11-06,2023-11-20,13,14,,
1120321,Rush Canada,2023-11-06,2023-11-20,15,14,,
1120328,Rush Tennessee Lobos,2023-11-06,2023-11-17,6,11,,
1120342,Rush Fort Lauderdale,2023-11-06,2023-11-21,1,15,,
1120344,Rush New Jersey Santos,2023-11-06,2023-11-17,11,11,,
1120351,Rush Chicago Oswego,2023-11-06,2023-11-17,8,11,,
1120357,Rush Florida,2023-11-06,2023-11-17,9,11,,
1120358,Rush Tennessee Lobos,2023-11-06,2023-11-17,8,11,,
1120362,Rush North Denver,2023-11-06,2023-12-06,3,30,,
1120368,Rush West Texas,2023-11-06,2023-11-17,9,11,,
1120374,Rush Minnesota,2023-11-06,2023-11-17,16,11,,
1120377,Rush Tennessee Lobos,2023-11-06,2023-11-20,2,14,,
1120378,Rush Pennsylvania,2023-11-06,2023-12-15,1,39,,
1120379,Rush Ny Albany,2023-11-06,2023-11-21,13,15,,
1120382,Rush Canada,2023-11-06,2023-11-20,12,14,,
1120384,Rush Wisconsin South East,2023-11-06,2023-11-21,3,15,,
1120390,Rush Kansas,2023-11-06,2023-12-06,2,30,,
1120395,Rush Quincy,2023-11-06,2023-12-19,7,43,,
1120397,Rush Twin Cities,2023-11-06,2023-11-29,2,23,,
1120404,Rush Minnesota,2023-11-06,2023-11-21,8,15,,
1120406,Rush Canada,2023-11-06,2023-11-20,1,14,,
1120408,Rush Canada,2023-11-06,2023-11-21,15,15,,
1120411,Rush Idaho,2023-11-06,2023-11-20,1,14,,
1120412,Rush Fort Lauderdale,2023-11-06,2023-11-22,11,16,,
1120413,Rush Ct East,2023-11-06,2023-11-17,2,11,,
1120421,Rush Ny Rochester,2023-11-06,2023-11-20,15,14,,
1120422,Rush Ny Rochester,2023-11-06,2023-11-28,4,22,,
1120427,Rush Tennessee Lobos,2023-11-06,2023-11-21,8,15,,
1120428,Rush Chicago North,2023-11-06,2023-11-20,9,14,,
1120431,Rush Pikes Peak,2023-11-06,2023-11-29,15,23,,
1120433,Rush Tennessee Lobos,2023-11-06,2023-11-17,1,11,,
1120434,Rush Missouri,2023-11-06,2023-11-20,3,14,,
1120439,Rush California,2023-11-07,2023-12-19,2,42,,
1120440,Rush Superior,2023-11-07,2023-11-21,12,14,,
1120443,Rush Colorado,2023-11-07,2023-11-21,4,14,,
1120444,Rush Atletico Nv,2023-11-07,2023-11-20,11,13,,
1120459,Rush Twin Cities,2023-11-07,2023-11-20,1,13,,
1120467,Rush Tennessee Lobos,2023-11-07,2023-11-17,1,10,,
1120476,Rush Ny Albany,2023-11-07,2023-11-20,12,13,,
1120496,Rush Missouri,2023-11-07,2023-11-17,2,10,,
1120501,Rush Pikes Peak,2023-11-07,2023-11-17,2,10,,
1120502,Rush Massachusetts,2023-11-07,2023-11-17,2,10,,
1120503,Rush Bluffton,2023-11-07,2023-12-04,1,27,,
1120514,Rush Canada,2023-11-07,2023-11-20,13,13,,
1120521,Rush Minnesota,2023-11-07,2023-11-21,10,14,,
1120523,Rush Kansas,2023-11-07,2023-12-15,2,38,,
1120524,Rush Minnesota,2023-11-07,2023-11-21,7,14,,
1120540,Rush Florida,2023-11-07,2023-11-20,12,13,,
1120542,Rush Wisconsin,2023-11-07,2023-11-20,9,13,,
1120548,Rush Star Cincinnati,2023-11-07,2023-11-20,12,13,,
1120581,Rush Colorado,2023-11-07,2023-11-20,6,13,,
1120582,Rush Minnesota,2023-11-07,2023-11-20,7,13,,
1120587,Rush Massachusetts,2023-11-07,2023-11-20,8,13,,
1120603,Rush Ny Syracuse,2023-11-07,2023-12-15,2,38,,
1120610,Rush Ny Albany,2023-11-07,2023-11-21,13,14,,
1120611,Rush South Texas,2023-11-07,2023-11-20,12,13,,
1120618,Rush Coastal Bayside,2023-11-07,2023-11-20,4,13,,
1120624,Rush Hillsboro,2023-11-07,2023-12-18,3,41,,
1120625,Rush Ny Rochester,2023-11-07,2023-11-17,3,10,,
1120639,Rush Missouri,2023-11-07,2023-11-20,8,13,,
1120641,Rush Ny Albany,2023-11-07,2023-11-20,13,13,,
1120642,Rush Mississippi,2023-11-07,2023-11-17,4,10,,
1120661,Rush Gateway,2023-11-07,2023-11-20,1,13,,
1120666,Rush Gateway,2023-11-07,2023-12-19,2,42,,
1120671,Rush Alaska,2023-11-07,2023-11-20,12,13,,
1120672,Rush Ny Rochester,2023-11-07,2023-11-17,7,10,,
1120681,Rush Missouri,2023-11-07,2023-11-29,2,22,,
1120682,Rush Ny Albany,2023-11-07,2023-11-17,7,10,,
1120683,Rush Star Cincinnati,2023-11-07,2023-11-20,12,13,,
1120689,Rush Pennsylvania,2023-11-07,2023-12-15,1,38,,
1120690,Rush Star Cincinnati,2023-11-07,2023-11-20,12,13,,
1120693,Rush Washington,2023-11-07,2023-11-17,1,10,,
1120694,Rush Washington,2023-11-07,2023-12-06,5,29,,
1120698,Rush Kansas,2023-11-07,2023-11-27,3,20,,
1120702,Rush Chicago Oswego,2023-11-07,2024-01-22,8,76,,
1120710,Rush Pennsylvania,2023-11-07,2023-11-17,3,10,,
1120716,Rush Alaska,2023-11-07,2023-11-20,11,13,,
1120717,Rush Chicago North,2023-11-07,2023-11-17,10,10,,
1120731,Rush Pensacola Fc,2023-11-07,2023-11-17,2,10,,
1120732,Rush Ac Delray,2023-11-07,2023-11-21,9,14,,
1120737,Rush Lfa,2023-11-07,2023-11-17,1,10,,
1120738,Rush Star Cincinnati,2023-11-07,2023-11-20,10,13,,
1120742,Rush Missouri,2023-11-07,2023-11-20,5,13,,
1120745,Rush North Carolina,2023-11-07,2023-11-20,7,13,,
1120747,Rush Ct East,2023-11-07,2023-11-17,9,10,,
1120750,Rush San Jose,2023-11-07,2023-11-20,2,13,,
1120755,Rush Wisconsin West,2023-11-07,2023-11-17,7,10,,
1120762,Rush Star Cincinnati,2023-11-07,2023-11-21,12,14,,
1120764,Rush Southwest Missouri,2023-11-07,2024-02-27,1,112,,
1120767,Rush Fort Lauderdale,2023-11-07,2023-11-20,1,13,,
1120771,Rush Ny Rochester,2023-11-07,2023-11-17,6,10,,
1120773,Rush Coastal Perdido,2023-11-07,2023-11-28,1,21,,
1120777,Rush West Texas,2023-11-07,2023-11-17,4,10,,
1120778,Rush Massachusetts,2023-11-07,2023-11-21,13,14,,
1120787,Rush Chicago Oswego,2023-11-07,2023-11-21,12,14,,
1120793,Rush Ny Rochester,2023-11-07,2023-11-20,7,13,,
1120794,Rush Minnesota,2023-11-07,2023-11-20,4,13,,
1120800,Rush North Denver,2023-11-07,2023-11-17,3,10,,
1120801,Rush Gateway,2023-11-07,2023-12-19,4,42,,
1120802,Rush Florida,2023-11-07,2023-11-17,2,10,,
1120808,Rush Ny Syracuse,2023-11-07,2023-11-30,4,23,,
1120810,Rush Wisconsin,2023-11-07,2023-11-20,1,13,,
1120811,Rush Gateway,2023-11-07,2023-11-17,2,10,,
1120812,Rush Twin Cities,2023-11-07,2023-11-17,6,10,,
1120828,Rush Chicago Oswego,2023-11-07,2023-11-20,1,13,,
1120834,Rush Chicago North,2023-11-07,2023-11-20,12,13,,
1120835,Rush Quincy,2023-11-08,2023-12-07,12,29,,
1120837,Rush Washington,2023-11-08,2023-11-17,1,9,,
1120840,Rush Hawaii,2023-11-08,2023-11-20,17,12,,
1120845,Rush Hawaii,2023-11-08,2023-11-17,2,9,,
1120846,Rush Ny Albany,2023-11-08,2023-11-17,2,9,,
1120847,Rush Ny Albany,2023-11-08,2023-12-11,4,33,,
1120855,Rush Missouri,2023-11-08,2023-11-17,3,9,,
1120864,Rush Ct West,2023-11-08,2023-11-17,5,9,,
1120868,Rush Ny Syracuse,2023-11-08,2023-11-17,4,9,,
1120871,Rush Virginia,2023-11-08,2023-11-20,3,12,,
1120878,Rush Ny Syracuse,2023-11-08,2023-11-17,1,9,,
1120895,Rush Star Cincinnati,2023-11-08,2023-11-17,7,9,,
1120898,Rush Florida,2023-11-08,2023-11-17,3,9,,
1120899,Rush Ny Syracuse,2023-11-08,2023-12-19,4,41,,
1120906,Rush Ct East,2023-11-08,2023-11-21,15,13,,
1120907,Rush United Fc,2023-11-08,2023-11-21,3,13,,
1120908,Rush Virginia,2023-11-08,2023-12-19,2,41,,
1120912,Rush Chicago Oswego,2023-11-08,2023-11-28,3,20,,
1120937,Rush Ny Albany,2023-11-08,2023-11-21,17,13,,
1120946,Rush Ct West,2023-11-08,2023-11-20,15,12,,
1120948,Rush Coastal Perdido,2023-11-08,2023-11-20,8,12,,
1120962,Rush Ct West,2023-11-08,2023-11-17,9,9,,
1120965,Rush Csra,2023-11-08,2023-11-29,3,21,,
1120974,Rush Star Cincinnati,2023-11-08,2023-11-21,10,13,,
1120987,Rush Coastal Bayside,2023-11-08,2023-11-20,3,12,,
1120994,Rush La Krewe Lafayette,2023-11-08,2023-11-24,8,16,,
1120996,Rush Florida,2023-11-08,2023-11-17,4,9,,
1121007,Rush Virginia,2023-11-08,2023-11-20,8,12,,
1121015,Rush Washington,2023-11-08,2023-12-20,12,42,,
1121018,Rush Ny Select,2023-11-08,2023-11-17,6,9,,
1121023,Rush Minnesota,2023-11-08,2023-11-21,14,13,,
1121031,Rush Massachusetts,2023-11-08,2023-11-21,13,13,,
1121032,Rush North Carolina,2023-11-08,2023-12-13,1,35,,
1121034,Rush Ac Delray,2023-11-08,2023-11-17,1,9,,
1121045,Rush Ac Delray,2023-11-08,2023-11-20,8,12,,
1121046,Rush Palm Beach,2023-11-08,2023-11-20,12,12,,
1121049,Rush North Carolina,2023-11-08,2023-11-20,5,12,,
1121053,Rush Colorado,2023-11-08,2023-11-20,1,12,,
1121059,Rush Virginia,2023-11-08,2023-11-17,3,9,,
1121061,Rush Northern Colorado,2023-11-08,2023-11-20,1,12,,
1121066,Rush Coastal Bayside,2023-11-08,2023-11-17,2,9,,
1121071,Rush Canada,2023-11-08,2023-11-21,8,13,,
1121073,Rush Chicago Oswego,2023-11-08,2023-11-20,9,12,,
1121083,Rush Union Georgia,2023-11-08,2023-11-17,2,9,,
1121088,Rush Massachusetts,2023-11-08,2023-12-01,4,23,,
1121090,Rush North Carolina,2023-11-08,2023-11-20,7,12,,
1121092,Rush Ny Albany,2023-11-08,2023-12-27,7,49,,
1121097,Rush Ct East,2023-11-08,2023-11-20,4,12,,
1121100,Rush Minnesota,2023-11-08,2023-11-17,1,9,,
1121103,Rush Ny Syracuse,2023-11-08,2023-11-21,11,13,,
1121106,Rush Ny Rochester,2023-11-08,2023-11-20,11,12,,
1121111,Rush Wisconsin,2023-11-08,2023-11-17,1,9,,
1121117,Rush Minnesota,2023-11-08,2023-11-20,6,12,,
1121118,Rush Lvu,2023-11-08,2023-11-17,1,9,,
1121123,Rush Minnesota,2023-11-08,2023-11-17,6,9,,
1121124,Rush Pennsylvania,2023-11-08,2023-11-17,1,9,,
1121132,Rush Hawaii,2023-11-08,2023-11-17,3,9,,
1121134,Rush Florida,2023-11-08,2023-11-20,2,12,,
1121136,Rush Chicago Oswego,2023-11-08,2023-11-20,8,12,,
1121138,Rush Chicago North,2023-11-08,2023-11-20,14,12,,
1121143,Rush New Mexico,2023-11-08,2023-11-20,6,12,,
1121147,Rush Southern Maryland,2023-11-08,2023-11-21,16,13,,
1121151,Rush South Texas,2023-11-08,2023-11-17,3,9,,
1121155,Rush Twin Cities,2023-11-08,2023-11-21,6,13,,
1121157,Rush Canada,2023-11-09,2023-11-17,11,8,,
1121163,Rush San Jose,2023-11-09,2023-11-20,9,11,,
1121175,Rush La Krewe Lafayette,2023-11-09,2023-11-17,1,8,,
1121187,Rush Pennsylvania,2023-11-09,2023-11-17,2,8,,
1121189,Rush Ny Rochester,2023-11-09,2023-11-17,4,8,,
1121196,Rush Idaho,2023-11-09,2023-11-17,2,8,,
1121199,Rush Ny Rochester,2023-11-09,2023-12-18,1,39,,
1121200,Rush Minnesota,2023-11-09,2023-11-20,6,11,,
1121204,Rush Pennsylvania,2023-11-09,2023-12-22,7,43,,
1121208,Rush Twin Cities,2023-11-09,2023-11-17,1,8,,
1121211,Rush Tennessee Lobos,2023-11-09,2023-11-17,1,8,,
1121219,Rush Pennsylvania,2023-11-09,2023-11-20,5,11,,
1121225,Rush Flatirons,2023-11-09,2023-11-20,2,11,,
1121232,Rush New Jersey Santos,2023-11-09,2023-11-22,14,13,,
1121245,Rush Minnesota,2023-11-09,2023-11-20,1,11,,
1121276,Rush Idaho,2023-11-09,2023-11-20,8,11,,
1121286,Rush Pennsylvania,2023-11-09,2023-12-07,3,28,,
1121292,Rush Coastal Bayside,2023-11-09,2023-12-04,6,25,,
1121295,Rush Minnesota,2023-11-09,2023-11-20,9,11,,
1121308,Rush Ac Delray,2023-11-09,2023-11-17,4,8,,
1121309,Rush Massachusetts,2023-11-09,2023-12-06,2,27,,
1121315,Rush Canada,2023-11-09,2023-11-20,15,11,,
1121317,Rush Atletico Nv,2023-11-09,2023-11-21,4,12,,
1121326,Rush Lvu,2023-11-09,2023-12-01,12,22,,
1121327,Rush Fort Lauderdale,2023-11-09,2023-11-21,10,12,,
1121328,Rush Lvu,2023-11-09,2023-11-17,1,8,,
1121340,Rush Hawaii,2023-11-09,2023-11-20,1,11,,
1121347,Rush Idaho,2023-11-09,2023-11-17,1,8,,
1121348,Rush Tennessee Lobos,2023-11-09,2023-11-17,6,8,,
1121353,Rush North Carolina,2023-11-09,2023-11-17,6,8,,
1121360,Rush Ct West,2023-11-09,2023-11-17,2,8,,
1121362,Rush Twin Cities,2023-11-09,2023-12-07,13,28,,
1121364,Rush Psd,2023-11-09,2023-11-20,1,11,,
1121371,Rush Lvu,2023-11-09,2024-01-19,9,71,,
1121372,Rush United Fc,2023-11-09,2023-11-20,3,11,,
1121381,Rush Pennsylvania,2023-11-09,2023-11-20,1,11,,
1121387,Rush California,2023-11-09,2023-12-08,7,29,,
1121390,Rush Hawaii,2023-11-09,2023-11-17,14,8,,
1121391,Rush Lvu,2023-11-09,2023-11-17,2,8,,
1121401,Rush Mississippi,2023-11-09,2023-11-20,10,11,,
1121402,Rush Chicago North,2023-11-09,2023-11-17,4,8,,
1121403,Rush Star Cincinnati,2023-11-09,2023-12-28,9,49,,
1121407,Rush Coastal Perdido,2023-11-09,2023-11-17,3,8,,
1121411,Rush Amarillo,2023-11-09,2023-11-21,7,12,,
1121412,Rush Tennessee Lobos,2023-11-09,2023-11-17,12,8,,
1121416,Rush Canada,2023-11-09,2023-12-01,14,22,,
1121423,Rush Kansas,2023-11-09,2023-12-19,2,40,,
1121428,Rush Ny Select,2023-11-09,2023-11-17,2,8,,
1121429,Rush Coastal Perdido,2023-11-09,2023-11-24,3,15,,
1121441,Rush Hawaii,2023-11-09,2023-12-18,17,39,,
1121442,Rush Ny Select,2023-11-09,2023-12-05,10,26,,
1121444,Rush Ny Syracuse,2023-11-09,2023-11-17,1,8,,
1121445,Rush Washington,2023-11-09,2023-11-17,2,8,,
1121452,Rush California,2023-11-09,2023-12-08,3,29,,
1121456,Rush Gateway,2023-11-09,2023-12-21,14,42,,
1121457,Rush Florida,2023-11-09,2023-12-08,3,29,,
1121458,Rush Chicago Oswego,2023-11-09,2023-12-22,4,43,,
1121463,Rush West Texas,2023-11-09,2023-12-11,8,32,,
1121471,Rush Chicago North Shore,2023-11-09,2023-12-11,11,32,,
1121472,Rush United Fc,2023-11-09,2023-12-08,9,29,,
1121474,Rush Victory,2023-11-09,2023-12-08,8,29,,
1121481,Rush Twin Cities,2023-11-09,2023-12-08,13,29,,
1121482,Rush North Carolina,2023-11-09,2023-12-08,9,29,,
1121485,Rush Atletico Nv,2023-11-09,2023-12-11,12,32,,
1121489,Rush Hawaii,2023-11-10,2023-12-08,5,28,,
1121492,Rush Canada,2023-11-10,2023-12-08,8,28,,
1121497,Rush Florida,2023-11-10,2023-12-07,2,27,,
1121510,Rush Ny Select,2023-11-10,2023-12-08,15,28,,
1121519,Rush Massachusetts,2023-11-10,2024-01-03,2,54,,
1121522,Rush Pennsylvania,2023-11-10,2023-12-08,5,28,,
1121534,Rush Florida,2023-11-10,2023-12-08,2,28,,
1121535,Rush Ny Rochester,2023-11-10,2023-12-08,7,28,,
1121542,Rush United Fc,2023-11-10,2023-12-07,12,27,,
1121557,Rush Ny Albany,2023-11-10,2023-12-07,2,27,,
1121569,Rush United Fc,2023-11-10,2023-12-08,4,28,,
1121584,Rush Ny Rochester,2023-11-10,2023-12-07,3,27,,
1121588,Rush Canada,2023-11-10,2023-12-06,14,26,,
1121593,Rush United Fc,2023-11-10,2023-12-07,6,27,,
1121598,Rush Coastal Bayside,2023-11-10,2023-12-15,10,35,,
1121602,Rush Chicago Oswego,2023-11-10,2023-12-19,4,39,,
1121608,Rush Canada,2023-11-10,2023-12-01,13,21,,
1121625,Rush Lvu,2023-11-10,2023-12-07,1,27,,
1121649,Rush New Mexico,2023-11-10,2023-12-08,24,28,,
1121652,Rush Kansas,2023-11-10,2023-12-07,12,27,,
1121658,Rush Canada,2023-11-10,2023-12-07,10,27,,
1121674,Rush Hawaii,2023-11-10,2023-12-07,2,27,,
1121677,Rush Missouri,2023-11-10,2023-12-07,5,27,,
1121688,Rush Ny Rochester,2023-11-10,2023-12-21,4,41,,
1121689,Rush California,2023-11-10,2023-12-07,9,27,,
1121705,Rush Florida,2023-11-10,2023-12-07,11,27,,
1121707,Rush Missouri,2023-11-10,2023-12-07,9,27,,
1121713,Rush Canada,2023-11-10,2023-12-11,16,31,,
1121714,Rush New Jersey Santos,2023-11-10,2023-12-07,10,27,,
1121715,Rush Chicago Oswego,2023-11-10,2023-12-07,10,27,,
1121724,Rush Bluffton,2023-11-10,2023-12-27,5,47,,
1121734,Rush Minnesota,2023-11-10,2023-12-08,12,28,,
1121735,Rush Ct West,2023-11-10,2023-12-07,5,27,,
1121738,Rush Pensacola Fc,2023-11-10,2024-02-20,10,102,,
1121741,Rush Ny Albany,2023-11-10,2023-12-07,4,27,,
1121742,Rush Tennessee Lobos,2023-11-10,2023-12-07,5,27,,
