Order ID,Order Status,Order Date,Order Range,Shipped Quantity,Unshipped Quantity,Club,Combined Order Status
582056,Shipped,6/30/2024,Older Than 5 Weeks,8,0,Rush Vsa, Shipped 
582062,Shipped,6/30/2024,Older Than 5 Weeks,8,0,Rush Vsa, Shipped 
582063,Shipped,6/30/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582065,Partially Shipped,6/30/2024,Older Than 5 Weeks,20,1,Rush Vsa, Open 
582068,Shipped,6/30/2024,Older Than 5 Weeks,5,0,Rush Vsa, Shipped 
582071,Shipped,6/30/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
582072,Shipped,6/30/2024,Older Than 5 Weeks,9,0,Rush Vsa, Shipped 
582073,Shipped,6/30/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582075,Shipped,6/30/2024,Older Than 5 Weeks,15,0,Rush Vsa, Shipped 
582078,Shipped,6/30/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582081,Shipped,6/30/2024,Older Than 5 Weeks,1,0,Rush Vsa, Shipped 
582088,Shipped,6/30/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582094,Shipped,6/30/2024,Older Than 5 Weeks,1,0,Rush Vsa, Shipped 
582095,Shipped,7/1/2024,Older Than 5 Weeks,13,0,Rush Vsa, Shipped 
582096,Shipped,7/1/2024,Older Than 5 Weeks,3,0,Rush Coaches, Shipped 
582111,Partially Shipped,7/1/2024,Older Than 5 Weeks,12,1,Rush Vsa, Open 
582116,Shipped,7/1/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
582117,Shipped,7/1/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582120,Shipped,7/1/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
582121,Shipped,7/1/2024,Older Than 5 Weeks,22,0,Rush Vsa, Shipped 
582127,Shipped,7/1/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582128,Shipped,7/1/2024,Older Than 5 Weeks,13,0,Rush Vsa, Shipped 
582129,Shipped,7/1/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
582130,Shipped,7/1/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
582134,Partially Shipped,7/1/2024,Older Than 5 Weeks,15,1,Rush Vsa, Open 
582141,Shipped,7/1/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
582144,Shipped,7/1/2024,Older Than 5 Weeks,7,0,Rush Vsa, Shipped 
582146,Shipped,7/1/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
582147,Shipped,7/1/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
582160,Shipped,7/1/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
582165,Shipped,7/1/2024,Older Than 5 Weeks,3,0,Rush Coaches, Shipped 
582168,Shipped,7/1/2024,Older Than 5 Weeks,11,0,Rush Vsa, Shipped 
582172,Shipped,7/1/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
582242,Shipped,7/2/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582282,Partially Shipped,7/3/2024,Older Than 5 Weeks,8,1,Rush Vsa, Open 
582293,Shipped,7/3/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
582342,Shipped,7/4/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
582355,Partially Shipped,7/4/2024,Older Than 5 Weeks,12,1,Rush Vsa, Open 
582424,Shipped,7/6/2024,Older Than 5 Weeks,4,0,Rush Pennsylvania, Shipped 
582430,Shipped,7/6/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
582432,Shipped,7/6/2024,Older Than 5 Weeks,10,0,Rush Vsa, Shipped 
582440,Shipped,7/6/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
582449,Shipped,7/6/2024,Older Than 5 Weeks,11,0,Rush Vsa, Shipped 
582489,Partially Shipped,7/7/2024,Older Than 5 Weeks,13,4,Rush Vsa, Open 
582508,Shipped,7/7/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
582516,Shipped,7/7/2024,Older Than 5 Weeks,12,0,Rush Vsa, Shipped 
582545,Shipped,7/8/2024,Older Than 5 Weeks,3,0,Rush Coaches, Shipped 
582563,Partially Shipped,7/8/2024,Older Than 5 Weeks,1,1,Rush Vsa, Open 
582672,Shipped,7/10/2024,Older Than 5 Weeks,1,0,Rush Missouri, Shipped 
582798,Shipped,7/12/2024,Older Than 5 Weeks,4,0,Rush National Soccer, Shipped 
582845,Shipped,7/12/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
582929,Shipped,7/14/2024,Older Than 5 Weeks,4,0,Rush Coaches, Shipped 
582942,Shipped,7/14/2024,Older Than 5 Weeks,4,0,Rush Coaches, Shipped 
583105,Shipped,7/17/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
583134,Shipped,7/18/2024,Older Than 5 Weeks,8,0,Rush Vsa, Shipped 
583147,Shipped,7/18/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
583172,Shipped,7/19/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
583208,Shipped,7/20/2024,Older Than 5 Weeks,4,0,Rush National Soccer, Shipped 
583235,Shipped,7/21/2024,Older Than 5 Weeks,3,0,Rush Coaches, Shipped 
583255,Shipped,7/21/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
583314,Shipped,7/22/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
583344,Shipped,7/23/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
583402,Shipped,7/24/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
583445,Shipped,7/24/2024,Older Than 5 Weeks,4,0,Rush Coaches, Shipped 
583518,Shipped,7/25/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
583569,Partially Shipped,7/27/2024,Older Than 5 Weeks,6,2,Rush Vsa, Open 
583597,Shipped,7/27/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
583613,Shipped,7/28/2024,Older Than 5 Weeks,1,0,Rush Pennsylvania, Shipped 
583696,Shipped,7/29/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
583719,Partially Shipped,7/30/2024,Older Than 5 Weeks,2,1,Rush Mountain, Open 
583731,Shipped,7/30/2024,Older Than 5 Weeks,6,0,Rush Coaches, Shipped 
583779,Shipped,7/31/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
583818,Open,7/31/2024,Older Than 5 Weeks,0,1,Rush National Soccer, Open 
583848,Shipped,8/1/2024,Older Than 5 Weeks,2,0,Rush Coaches, Shipped 
583850,Partially Shipped,8/1/2024,Older Than 5 Weeks,6,1,Rush Coaches, Open 
583852,Shipped,8/1/2024,Older Than 5 Weeks,6,0,Rush Coaches, Shipped 
583904,Partially Shipped,8/3/2024,Older Than 5 Weeks,21,2,Rush Coaches, Open 
583916,Partially Shipped,8/3/2024,Older Than 5 Weeks,1,1,Rush National Soccer, Open 
583918,Shipped,8/3/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
583955,Shipped,8/4/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
583979,Shipped,8/4/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
584010,Shipped,8/5/2024,Older Than 5 Weeks,1,0,Rush Virginia, Shipped 
584012,Partially Shipped,8/5/2024,Older Than 5 Weeks,2,3,Rush Vsa, Open 
584025,Shipped,8/5/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584038,Shipped,8/5/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
584063,Shipped,8/5/2024,Older Than 5 Weeks,6,0,Rush Vsa, Shipped 
584121,Shipped,8/6/2024,Older Than 5 Weeks,12,0,Rush Coaches, Shipped 
584137,Partially Shipped,8/7/2024,Older Than 5 Weeks,5,1,Rush Coaches, Open 
584232,Shipped,8/8/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
584282,Shipped,8/9/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584324,Shipped,8/10/2024,Older Than 5 Weeks,1,0,Rush Vsa, Shipped 
584372,Shipped,8/11/2024,Older Than 5 Weeks,1,0,Rush Vsa, Shipped 
584379,Shipped,8/11/2024,Older Than 5 Weeks,4,0,Rush National Soccer, Shipped 
584386,Shipped,8/11/2024,Older Than 5 Weeks,3,0,Rush Kansas Wichita, Shipped 
584390,Partially Shipped,8/11/2024,Older Than 5 Weeks,1,1,Rush Vsa, Open 
584403,Shipped,8/11/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
584416,Shipped,8/12/2024,Older Than 5 Weeks,3,0,Rush National Soccer, Shipped 
584446,Shipped,8/12/2024,Older Than 5 Weeks,5,0,Rush Vsa, Shipped 
584452,Shipped,8/12/2024,Older Than 5 Weeks,2,0,Rush Vsa, Shipped 
584505,Shipped,8/13/2024,Older Than 5 Weeks,2,0,Rush Coaches, Shipped 
584546,Shipped,8/13/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584594,Shipped,8/14/2024,Older Than 5 Weeks,9,0,Rush Vsa, Shipped 
584630,Shipped,8/15/2024,Older Than 5 Weeks,5,0,Rush National Soccer, Shipped 
584653,Shipped,8/15/2024,Older Than 5 Weeks,5,0,Rush Coaches, Shipped 
584660,Shipped,8/15/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
584694,Shipped,8/16/2024,Older Than 5 Weeks,1,0,Rush Pennsylvania, Shipped 
584732,Shipped,8/16/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584733,Shipped,8/16/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584769,Shipped,8/17/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
584780,Shipped,8/18/2024,Older Than 5 Weeks,2,0,Rush Chicago West, Shipped 
584781,Shipped,8/18/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
584806,Shipped,8/18/2024,Older Than 5 Weeks,4,0,Rush Pennsylvania, Shipped 
584808,Partially Shipped,8/18/2024,Older Than 5 Weeks,7,1,Rush Vsa, Open 
584851,Shipped,8/19/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
584856,Shipped,8/19/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
584927,Shipped,8/20/2024,Older Than 5 Weeks,7,0,Rush Vsa, Shipped 
584936,Shipped,8/20/2024,Older Than 5 Weeks,1,0,Rush Pennsylvania, Shipped 
584966,Shipped,8/20/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
584999,Shipped,8/21/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585017,Shipped,8/21/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
585064,Shipped,8/22/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585123,Shipped,8/23/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
585130,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Twin Cities, Shipped 
585139,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
585149,Shipped,8/23/2024,Older Than 5 Weeks,12,0,Rush Vsa, Shipped 
585164,Shipped,8/23/2024,Older Than 5 Weeks,2,0,Rush Maryland, Shipped 
585167,Shipped,8/23/2024,Older Than 5 Weeks,3,0,Rush National Soccer, Shipped 
585258,Shipped,8/25/2024,Older Than 5 Weeks,3,0,Rush Twin Cities, Shipped 
585292,Shipped,8/26/2024,Older Than 5 Weeks,1,0,Rush Union Georgia, Shipped 
585311,Shipped,8/26/2024,Older Than 5 Weeks,2,0,Rush Virginia, Shipped 
585449,Shipped,8/28/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585576,Shipped,8/30/2024,Older Than 5 Weeks,1,0,Rush Coaches, Shipped 
585581,Shipped,8/30/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585601,Shipped,8/30/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585612,Shipped,8/31/2024,Older Than 5 Weeks,9,0,Rush Coaches, Shipped 
585637,Shipped,8/31/2024,Older Than 5 Weeks,39,0,Rush Phoenix, Shipped 
585651,Shipped,9/1/2024,Older Than 5 Weeks,3,0,Rush Chicago North, Shipped 
585705,Shipped,9/2/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
585711,Shipped,9/2/2024,Older Than 5 Weeks,1,0,Rush Florida, Shipped 
585756,Shipped,9/2/2024,Older Than 5 Weeks,4,0,Rush Vsa, Shipped 
585764,Shipped,9/2/2024,Older Than 5 Weeks,11,0,Rush Coaches, Shipped 
585769,Shipped,9/2/2024,Older Than 5 Weeks,1,0,Rush Ny Syracuse, Shipped 
585802,Shipped,9/3/2024,Older Than 5 Weeks,4,0,Rush National Soccer, Shipped 
585902,Shipped,9/4/2024,Older Than 5 Weeks,1,0,Rush Union Georgia, Shipped 
586075,Open,9/5/2024,Older Than 5 Weeks,0,29,Rush Coaches, Open 
586130,Shipped,9/6/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
586145,Shipped,9/7/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
586168,Shipped,9/7/2024,Older Than 5 Weeks,3,0,Rush Canada, Shipped 
586188,Shipped,9/8/2024,Older Than 5 Weeks,2,0,Rush Kentucky Hardin, Shipped 
586193,Shipped,9/8/2024,Older Than 5 Weeks,2,0,Rush Twin Cities, Shipped 
586196,Shipped,9/8/2024,Older Than 5 Weeks,2,0,Rush Virginia, Shipped 
586216,Shipped,9/8/2024,Older Than 5 Weeks,4,0,Rush Pennsylvania, Shipped 
586237,Open,9/9/2024,Older Than 5 Weeks,0,1,Rush Pennsylvania, Open 
586278,Shipped,9/10/2024,Older Than 5 Weeks,2,0,Rush National Soccer, Shipped 
586292,Shipped,9/10/2024,Older Than 5 Weeks,2,0,Rush Colorado, Shipped 
586321,Shipped,9/11/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
586376,Shipped,9/13/2024,Older Than 5 Weeks,3,0,Rush Vsa, Shipped 
586395,Shipped,9/14/2024,Older Than 5 Weeks,1,0,Rush National Soccer, Shipped 
586419,Open,9/14/2024,Older Than 5 Weeks,0,1,Rush Virginia, Open 
586439,Open,9/15/2024,Older Than 5 Weeks,0,7,Rush Pennsylvania, Open 
586459,Open,9/15/2024,Older Than 5 Weeks,0,2,Rush Minnesota, Open 
586469,Shipped,9/16/2024,Within 5 Weeks,1,0,Rush Idaho, Shipped 
586563,Shipped,9/18/2024,Within 5 Weeks,2,0,Rush Massachusetts North, Shipped 
586587,Open,9/19/2024,Within 5 Weeks,0,2,Rush Coaches, Open 
586654,Open,9/21/2024,Within 5 Weeks,0,8,Rush Coaches, Open 
586658,Open,9/21/2024,Within 5 Weeks,0,1,Rush Idaho, Open 
586673,Shipped,9/22/2024,Within 5 Weeks,1,0,Rush Vsa, Shipped 
586676,Shipped,9/22/2024,Within 5 Weeks,1,0,Rush Colorado, Shipped 
586685,Open,9/22/2024,Within 5 Weeks,0,3,Rush National Soccer, Open 
586703,Shipped,9/22/2024,Within 5 Weeks,3,0,Rush National Soccer, Shipped 
586735,Shipped,9/23/2024,Within 5 Weeks,1,0,Rush Vsa, Shipped 
586738,Shipped,9/23/2024,Within 5 Weeks,2,0,Rush Pennsylvania, Shipped 
586760,Shipped,9/23/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
586797,Shipped,9/24/2024,Within 5 Weeks,1,0,Rush Washington, Shipped 
586820,Shipped,9/25/2024,Within 5 Weeks,2,0,Rush Twin Cities, Shipped 
586826,Shipped,9/25/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
586828,Shipped,9/25/2024,Within 5 Weeks,2,0,Rush National Soccer, Shipped 
586866,Shipped,9/27/2024,Within 5 Weeks,2,0,Rush National Soccer, Shipped 
586872,Shipped,9/28/2024,Within 5 Weeks,2,0,Rush National Soccer, Shipped 
586878,Open,9/29/2024,Within 5 Weeks,0,2,Rush Colorado, Open 
586882,Shipped,9/29/2024,Within 5 Weeks,2,0,Rush Ny Syracuse, Shipped 
586884,Shipped,9/29/2024,Within 5 Weeks,2,0,Rush National Soccer, Shipped 
586890,Open,9/30/2024,Within 5 Weeks,0,3,Rush National Soccer, Open 
586891,Open,9/30/2024,Within 5 Weeks,0,3,Rush National Soccer, Open 
586904,Shipped,9/30/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
586909,Open,10/1/2024,Within 5 Weeks,0,2,Rush San Jose, Open 
586912,Shipped,10/1/2024,Within 5 Weeks,1,0,Rush Vsa, Shipped 
586934,Shipped,10/3/2024,Within 5 Weeks,2,0,Rush Minnesota, Shipped 
586938,Open,10/4/2024,Within 5 Weeks,0,1,Rush Minnesota, Open 
586940,Open,10/4/2024,Within 5 Weeks,0,1,Rush Coaches, Open 
586948,Open,10/5/2024,Within 5 Weeks,0,34,Rush Vsa, Open 
586949,Shipped,10/5/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
586954,Shipped,10/6/2024,Within 5 Weeks,4,0,Rush National Soccer, Shipped 
586979,Shipped,10/8/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
586982,Open,10/8/2024,Within 5 Weeks,0,1,Rush Coaches, Open 
586990,Shipped,10/9/2024,Within 5 Weeks,1,0,Rush National Soccer, Shipped 
587016,Open,10/10/2024,Within 5 Weeks,0,1,Rush National Soccer, Open 
587025,Open,10/11/2024,Within 5 Weeks,0,1,Rush Chicago Oswego, Open 
587026,Open,10/11/2024,Within 5 Weeks,0,1,Rush Quad Cities, Open 
587028,Open,10/11/2024,Within 5 Weeks,0,1,Rush Iowa North, Open 
587033,Open,10/12/2024,Within 5 Weeks,0,2,Rush National Soccer, Open 
587034,Open,10/12/2024,Within 5 Weeks,0,1,Rush San Jose, Open 
587039,Open,10/13/2024,Within 5 Weeks,0,4,Rush National Soccer, Open 
587041,Open,10/13/2024,Within 5 Weeks,0,2,Rush Kansas Wichita, Open 
587044,Open,10/13/2024,Within 5 Weeks,0,1,Rush Coaches, Open 
587060,Open,10/14/2024,Within 5 Weeks,0,2,Rush Vsa, Open 
587061,Open,10/14/2024,Within 5 Weeks,0,1,Rush Vsa, Open 
587062,Open,10/14/2024,Within 5 Weeks,0,1,Rush Wisconsin, Open 
587071,Open,10/16/2024,Within 5 Weeks,0,2,Rush National Soccer, Open 
587073,Open,10/16/2024,Within 5 Weeks,0,4,Rush Kansas Wichita, Open 
587102,Open,10/20/2024,Within 5 Weeks,0,4,Rush Pennsylvania, Open 
587106,Open,10/20/2024,Within 5 Weeks,0,6,Rush Coaches, Open 
587108,Open,10/20/2024,Within 5 Weeks,0,4,Rush Quad Cities, Open 
1131627,Shipped,1/1/2024,Older Than 5 Weeks,9,0,Rush Union Georgia, Shipped 
1131628,Shipped,1/1/2024,Older Than 5 Weeks,11,0,Rush Hawaii, Shipped 
1131629,Shipped,1/1/2024,Older Than 5 Weeks,4,0,Rush Southwest Missouri, Shipped 
1131639,Shipped,1/1/2024,Older Than 5 Weeks,9,0,Rush Pensacola Fc, Shipped 
1131640,Shipped,1/1/2024,Older Than 5 Weeks,16,0,Rush Colorado, Shipped 
1131643,Shipped,1/1/2024,Older Than 5 Weeks,5,0,Rush Minnesota, Shipped 
1131645,Shipped,1/1/2024,Older Than 5 Weeks,1,0,Rush Coastal Perdido, Shipped 
1131646,Shipped,1/1/2024,Older Than 5 Weeks,12,0,Rush Ct East, Shipped 
1131651,Shipped,1/1/2024,Older Than 5 Weeks,2,0,Rush United Fc, Shipped 
1131656,Shipped,1/1/2024,Older Than 5 Weeks,7,0,Rush Wisconsin West, Shipped 
1131657,Shipped,1/1/2024,Older Than 5 Weeks,7,0,Rush Minnesota, Shipped 
1131660,Shipped,1/1/2024,Older Than 5 Weeks,10,0,Rush Ct East, Shipped 
1131661,Shipped,1/1/2024,Older Than 5 Weeks,9,0,Rush Union Georgia, Shipped 
1131663,Shipped,1/1/2024,Older Than 5 Weeks,3,0,Rush Tennessee Lobos, Shipped 
1131669,Shipped,1/1/2024,Older Than 5 Weeks,10,0,Rush Ct East, Shipped 
1131672,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1131673,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1131679,Shipped,1/1/2024,Older Than 5 Weeks,15,0,Rush Missouri, Shipped 
1131681,Shipped,1/1/2024,Older Than 5 Weeks,15,0,Rush Colorado, Shipped 
1131682,Shipped,1/1/2024,Older Than 5 Weeks,1,0,Rush Twin Cities, Shipped 
1131683,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Missouri, Shipped 
1131684,Shipped,1/1/2024,Older Than 5 Weeks,1,0,Rush Colorado, Shipped 
1131690,Shipped,1/1/2024,Older Than 5 Weeks,11,0,Rush Hawaii, Shipped 
1131692,Shipped,1/1/2024,Older Than 5 Weeks,8,0,Rush Tennessee Lobos, Shipped 
1131693,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1131699,Shipped,1/1/2024,Older Than 5 Weeks,1,0,Rush Kansas Wichita, Shipped 
1131704,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Mountains, Shipped 
1131705,Shipped,1/1/2024,Older Than 5 Weeks,9,0,Rush Ct East, Shipped 
1131707,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Minnesota, Shipped 
1131709,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush United Fc, Shipped 
1131712,Shipped,1/1/2024,Older Than 5 Weeks,12,0,Rush Union Georgia, Shipped 
1131725,Shipped,1/1/2024,Older Than 5 Weeks,6,0,Rush Calico Hawks, Shipped 
1131727,Shipped,1/1/2024,Older Than 5 Weeks,1,0,Rush Quad Cities, Shipped 
1131729,Shipped,1/1/2024,Older Than 5 Weeks,8,0,Rush Twin Cities, Shipped 
1131735,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Southwest Missouri, Shipped 
1131737,Shipped,1/2/2024,Older Than 5 Weeks,5,0,Rush Phoenix, Shipped 
1131745,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush La Krewe Lafayette, Shipped 
1131757,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1131763,Shipped,1/2/2024,Older Than 5 Weeks,7,0,Rush Mountains, Shipped 
1131769,Shipped,1/2/2024,Older Than 5 Weeks,10,0,Rush Ct East, Shipped 
1131772,Shipped,1/2/2024,Older Than 5 Weeks,3,0,Rush Chicago Oswego, Shipped 
1131775,Shipped,1/2/2024,Older Than 5 Weeks,12,0,Rush Southwest Missouri, Shipped 
1131776,Shipped,1/2/2024,Older Than 5 Weeks,8,0,Rush Florida, Shipped 
1131778,Shipped,1/2/2024,Older Than 5 Weeks,8,0,Rush Pensacola Fc, Shipped 
1131783,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Florida, Shipped 
1131787,Shipped,1/2/2024,Older Than 5 Weeks,11,0,Rush Massachusetts, Shipped 
1131793,Shipped,1/2/2024,Older Than 5 Weeks,1,0,Rush Gateway, Shipped 
1131796,Shipped,1/2/2024,Older Than 5 Weeks,2,0,Rush Union Georgia, Shipped 
1131797,Shipped,1/2/2024,Older Than 5 Weeks,1,0,Rush Mountains, Shipped 
1131800,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush Colorado, Shipped 
1131801,Shipped,1/2/2024,Older Than 5 Weeks,7,0,Rush Minnesota, Shipped 
1131802,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Ac Delray, Shipped 
1131803,Shipped,1/2/2024,Older Than 5 Weeks,5,0,Rush Missouri, Shipped 
1131805,Shipped,1/2/2024,Older Than 5 Weeks,8,0,Rush Missouri, Shipped 
1131812,Shipped,1/2/2024,Older Than 5 Weeks,2,0,Rush Mississippi, Shipped 
1131820,Shipped,1/2/2024,Older Than 5 Weeks,1,0,Rush Missouri, Shipped 
1131829,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Idaho, Shipped 
1131830,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Mississippi, Shipped 
1131833,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Hillsboro, Shipped 
1131836,Shipped,1/2/2024,Older Than 5 Weeks,12,0,Rush Ct West, Shipped 
1131837,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush Minnesota, Shipped 
1131838,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Tennessee Lobos, Shipped 
1131841,Shipped,1/2/2024,Older Than 5 Weeks,14,0,Rush Canada, Shipped 
1131844,Shipped,1/2/2024,Older Than 5 Weeks,11,0,Rush Unity Fc And Pa, Shipped 
1131845,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Florida, Shipped 
1131846,Shipped,1/2/2024,Older Than 5 Weeks,7,0,Rush North Carolina, Shipped 
1131853,Shipped,1/2/2024,Older Than 5 Weeks,12,0,Rush Colorado, Shipped 
1131855,Shipped,1/2/2024,Older Than 5 Weeks,10,0,Rush Union Georgia, Shipped 
1131857,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1131864,Shipped,1/2/2024,Older Than 5 Weeks,10,0,Rush Northern Colorado, Shipped 
1131868,Shipped,1/2/2024,Older Than 5 Weeks,3,0,Rush Florida, Shipped 
1131871,Shipped,1/2/2024,Older Than 5 Weeks,8,0,Rush Colorado, Shipped 
1131872,Shipped,1/2/2024,Older Than 5 Weeks,1,0,Rush Twin Cities, Shipped 
1131874,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1131875,Shipped,1/2/2024,Older Than 5 Weeks,11,0,Rush Ct Select, Shipped 
1131882,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1131886,Shipped,1/2/2024,Older Than 5 Weeks,2,0,Rush Ny Syracuse, Shipped 
1131888,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Colorado, Shipped 
1131890,Shipped,1/2/2024,Older Than 5 Weeks,8,0,Rush Columbia Missouri, Shipped 
1131893,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush Twin Cities, Shipped 
1131899,Shipped,1/2/2024,Older Than 5 Weeks,7,0,Rush Washington, Shipped 
1131900,Shipped,1/2/2024,Older Than 5 Weeks,11,0,Rush Missouri, Shipped 
1131905,Shipped,1/2/2024,Older Than 5 Weeks,2,0,Rush Union Georgia, Shipped 
1131906,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Columbia Missouri, Shipped 
1131910,Shipped,1/2/2024,Older Than 5 Weeks,12,0,Rush Colorado, Shipped 
1131917,Shipped,1/2/2024,Older Than 5 Weeks,3,0,Rush Hawaii, Shipped 
1131920,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush New Mexico, Shipped 
1131923,Shipped,1/2/2024,Older Than 5 Weeks,4,0,Rush Union Georgia, Shipped 
1131924,Shipped,1/2/2024,Older Than 5 Weeks,11,0,Rush Southwest Missouri, Shipped 
1131928,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush Star Cincinnati, Shipped 
1131929,Shipped,1/2/2024,Older Than 5 Weeks,9,0,Rush New Mexico, Shipped 
1131933,Shipped,1/2/2024,Older Than 5 Weeks,1,0,Rush United Fc, Shipped 
1131936,Shipped,1/2/2024,Older Than 5 Weeks,6,0,Rush Chicago North, Shipped 
